Kabutops,141,171,60,115,105,65,70,80,495,Rock,Water,NU,Swift Swim,Battle Armor,Weak Armor,40.5,60,2 Atk,199,Brown,null,M (87.5%),Water 1,Water 3,45,1000000,Lv. 40,171,141,223,null,null,null
Kadabra,64,70,40,35,30,120,70,105,400,Psychic,null,NU,Synchronize,Inner Focus,Magic Guard,56.5,80,2 SpA,145,Brown,null,M (75%),Human-Like,null,100,1059860,Lv. 16,70,64,90,40,21,null
Kakuna,14,14,45,25,50,25,25,35,205,Bug,Poison,NU,Shed Skin,null,null,10,20,2 Def,71,Yellow,null,Neutral,Bug,null,120,1000000,Lv. 7,14,14,28,null,null,null
Kangaskhan,115,131,105,95,80,40,80,90,490,Normal,null,NU,Early Bird,Scrappy,Inner Focus,80,80,2 HP,175,Brown,5120,F (100%),Monster,null,45,1000000,N,131,115,205,null,null,null
Karrablast,588,588,50,75,45,40,45,60,315,Bug,null,NU,Swarm,Shed Skin,No Guard,5.9,20,1 Atk,63,Blue,3840,Neutral,Bug,null,200,1000000,null,588,588,null,null,null,94
Kecleon,352,379,60,90,70,60,120,40,440,Normal,null,NU,Color Change,null,null,22,40,1 SpD,132,Green,5120,Neutral,Field,null,200,1059860,N,379,352,null,145,null,null
Keldeo,647,647,91,72,90,129,90,108,580,Water,Fighting,null,Justified,null,null,48.5,60,3 SpA,261,Yellow,NONE,None,-,null,3,1250000,N,647,647,null,null,null,153
Kingdra,230,134,75,95,95,95,95,85,540,Water,Dragon,UU,Swift Swim,Sniper,Damp,152,100,1 Atk/1 SpA/1 SpD,207,Blue,null,Neutral,Water 1,Dragon,45,1000000,Trade h/ Dragon Scale,134,230,188,186,null,null
Kingler,99,108,55,130,115,50,50,75,475,Water,null,NU,Hyper Cutter,Shell Armor,Sheer Force,60,80,2 Atk,206,Red,null,Neutral,Water 3,null,60,1000000,Lv. 28,108,99,165,null,null,null
Kirlia,281,305,38,35,35,65,55,50,278,Psychic,null,NU,Synchronize,Trace,Telepathy,20.2,40,2 SpA,140,White,null,Neutral,Amorphous,null,120,1250000,Lv. 20,305,281,null,30,158,null
Klang,600,600,60,80,95,70,85,50,440,Steel,null,NU,Plus,Minus,Clear Body,51,80,2 Def,154,Gray,null,None,Mineral,null,60,1059860,Lv. 38,600,600,null,null,null,106
Klink,599,599,40,55,70,45,60,30,300,Steel,null,NU,Plus,Minus,Clear Body,21,40,1 Def,60,Gray,5120,None,Mineral,null,130,1059860,null,599,599,null,null,null,105
Klinklang,601,601,60,100,115,70,85,90,520,Steel,null,NU,Plus,Minus,Clear Body,81,80,3 Def,234,Gray,null,None,Mineral,null,30,1059860,Lv. 49,601,601,null,null,null,107
Koffing,109,121,40,65,95,60,45,35,340,Poison,null,NU,Levitate,null,null,1,20,1 Def,114,Purple,5120,Neutral,Amorphous,null,190,1000000,null,121,109,114,108,null,null
Krabby,98,107,30,105,90,25,25,50,325,Water,null,NU,Hyper Cutter,Shell Armor,Sheer Force,6.5,20,1 Atk,115,Red,5120,Neutral,Water 3,null,225,1000000,null,107,98,164,null,null,null
Kricketot,401,430,37,25,41,25,41,25,194,Bug,null,NU,Shed Skin,null,Run Away,2.2,20,1 Def,54,Red,3840,Neutral,Bug,null,255,1059860,null,430,401,null,null,15,null
Kricketune,402,431,77,85,51,55,51,65,384,Bug,null,NU,Swarm,null,Technician,25.5,60,2 Atk,159,Red,null,Neutral,Bug,null,45,1059860,Lv. 10,431,402,null,null,16,null
Krokorok,552,552,60,82,45,45,45,74,351,Ground,Dark,NU,Intimidate,Moxie,Anger Point,33.4,60,2 Atk,123,Brown,null,Neutral,Field,null,90,1059860,Lv. 29,552,552,null,null,null,58
Krookodile,553,553,95,117,70,65,70,92,509,Ground,Dark,RU,Intimidate,Moxie,Anger Point,96.3,80,3 Atk,229,Red,null,Neutral,Field,null,45,1059860,Lv. 40,553,553,null,null,null,59
Kyogre,382,411,100,100,90,150,140,90,670,Water,null,Uber,Drizzle,null,null,352,120,3 SpA,218,Blue,NONE,None,-,null,5,1250000,N,411,382,null,198,null,null
Kyurem,646,646,125,130,90,130,90,95,660,Dragon,Ice,BL,Pressure,null,null,325,120,"1 HP, 1 Atk, 1 SpA",297,Gray,NONE,None,-,null,3,1250000,N,646,646,null,null,null,152
Lairon,305,330,60,90,140,50,50,40,430,Steel,Rock,NU,Sturdy,Rock Head,Heavy Metal,120,100,2 Def,152,Gray,null,Neutral,Monster,null,90,1250000,Lv. 32,330,305,null,71,null,null
Lampent,608,608,60,40,60,95,60,55,370,Ghost,Fire,NU,Flash Fire,Flame Body,Shadow Tag,13,40,2 SpA,130,Black,null,Neutral,Amorphous,null,90,1059860,Lv. 41,608,608,null,null,null,114
Landorus,645,645,89,125,90,115,80,101,600,Ground,Flying,OU,Sand Force,null,Sheer Force,68,80,3 SpA,270,Brown,NONE,M (100%),-,null,3,1250000,N,645,645,null,null,null,151
Lanturn,171,201,125,58,58,76,76,67,460,Water,Electric,NU,Volt Absorb,Illuminate,Water Absorb,22.5,40,2 HP,156,Blue,null,Neutral,Water 2,null,75,1250000,Lv. 27,201,171,175,182,null,null
Lapras,131,155,130,85,80,85,95,60,535,Water,Ice,NU,Water Absorb,Shell Armor,Hydration,220,120,2 HP,219,Blue,10240,Neutral,Monster,Water 1,45,1250000,N,155,131,219,null,null,null
Larvesta,636,636,55,85,55,50,55,60,360,Bug,Fire,NU,Flame Body,null,Swarm,28.8,60,1 Atk,72,White,10240,Neutral,Bug,null,45,1250000,null,636,636,null,null,null,142
Larvitar,246,270,50,64,50,45,50,41,300,Rock,Ground,NU,Guts,null,Sand Veil,72,80,1 Atk,67,Green,10240,Neutral,Monster,null,45,1250000,null,270,246,244,null,null,null
Latias,380,409,80,80,90,110,130,110,600,Dragon,Psychic,OU,Levitate,null,null,40,60,3 SpD,211,Red,NONE,F (100%),-,null,3,1250000,N,409,380,null,196,null,null
Latios,381,410,80,90,80,130,110,110,600,Dragon,Psychic,OU,Levitate,null,null,60,80,3 SpA,211,Blue,NONE,M (100%),-,null,3,1250000,N,410,381,null,197,null,null
Leafeon,470,163,65,110,130,60,65,95,525,Grass,null,NU,Leaf Guard,null,Chlorophyll,25.5,60,2 Def,196,Green,null,M (87.5%),Field,null,45,1000000,Level a/ Moss Rock,163,470,null,null,169,null
Leavanny,542,542,75,103,80,70,70,92,490,Bug,Grass,NU,Swarm,Chlorophyll,Overcoat,20.5,40,3 Atk,221,Yellow,null,Neutral,Bug,null,45,1059860,Friendship,542,542,null,null,null,48
Ledian,166,197,55,35,50,55,110,85,390,Bug,Flying,NU,Swarm,Early Bird,Iron Fist,35.6,60,2 SpD,134,Red,null,Neutral,Bug,null,90,800000,Lv. 18,197,166,31,null,null,null
Ledyba,165,196,40,20,30,40,80,55,265,Bug,Flying,NU,Swarm,Early Bird,Rattled,10.8,40,1 SpD,54,Red,3840,Neutral,Bug,null,255,800000,null,196,165,30,null,null,null
Lickilicky,463,120,110,85,95,80,95,50,515,Normal,null,NU,Own Tempo,Oblivious,Cloud Nine,140,100,3 HP,193,Pink,null,Neutral,Monster,null,30,1000000,Level w/ Rollout,120,463,null,null,162,null
Lickitung,108,119,90,55,75,60,75,30,385,Normal,null,NU,Own Tempo,Oblivious,Cloud Nine,65.5,80,2 HP,127,Pink,5120,Neutral,Monster,null,45,1000000,null,119,108,178,null,161,null
Liepard,510,510,64,88,50,88,50,106,446,Dark,null,NU,Limber,Unburden,Prankster,37.5,60,2 Spe,156,Purple,null,Neutral,Field,null,90,1000000,Lv. 20,510,510,null,null,null,16
Lileep,345,372,66,41,77,61,87,23,355,Rock,Grass,NU,Suction Cups,null,Storm Drain,23.8,40,1 SpD,99,Purple,7680,M (87.5%),Water 3,null,45,600000,null,372,345,null,133,null,null
Lilligant,549,549,70,60,75,110,75,90,480,Grass,null,RU,Chlorophyll,Own Tempo,Leaf Guard,16.3,40,2 SpA,168,Green,null,F (100%),Grass,null,75,1000000,Sun Stone,549,549,null,null,null,55
Lillipup,506,506,45,60,45,25,45,55,275,Normal,null,NU,Vital Spirit,Pickup,Run Away,4.1,20,1 Atk,55,Brown,3840,Neutral,Field,null,255,1059860,null,506,506,null,null,null,12
Linoone,264,288,78,70,61,50,61,100,420,Normal,null,NU,Pickup,Gluttony,Quick Feet,32.5,60,2 Spe,128,White,null,Neutral,Field,null,90,1000000,Lv. 20,288,264,null,13,null,null
Litwick,607,607,50,30,55,65,55,20,275,Ghost,Fire,NU,Flash Fire,Flame Body,Shadow Tag,3.1,20,1 SpA,55,White,5120,Neutral,Amorphous,null,190,1059860,null,607,607,null,null,null,113
Lombre,271,295,60,50,50,60,70,50,340,Water,Grass,NU,Swift Swim,Rain Dish,Own Tempo,32.5,60,2 SpD,141,Green,null,Neutral,Water 1,Grass,120,1059860,Lv. 14,295,271,null,20,null,null
Lopunny,428,454,65,76,84,54,96,105,480,Normal,null,NU,Cute Charm,Klutz,Limber,33.3,60,2 Spe,178,Brown,null,Neutral,Field,Human-Like,60,1000000,Friendship,454,428,null,null,68,null
Lotad,270,294,40,30,30,40,50,30,220,Water,Grass,NU,Swift Swim,Rain Dish,Own Tempo,2.6,20,1 SpD,74,Green,3840,Neutral,Water 1,Grass,255,1059860,null,294,270,null,19,null,null
Loudred,294,319,84,71,43,71,43,48,360,Normal,null,NU,Soundproof,null,Scrappy,40.5,60,2 HP,126,Blue,null,Neutral,Monster,Field,120,1059860,Lv. 20,319,294,null,46,null,null
Lucario,448,467,70,110,70,115,70,90,525,Fighting,Steel,OU,Steadfast,Inner Focus,Justified,54,80,1 Atk/1 SpA,204,Blue,null,M (87.5%),Field,Human-Like,45,1059860,Morn/Day Friendship,467,448,null,null,116,null
Ludicolo,272,296,80,70,70,90,100,70,480,Water,Grass,NU,Swift Swim,Rain Dish,Own Tempo,55,80,3 SpD,181,Green,null,Neutral,Water 1,Grass,45,1059860,Water Stone,296,272,null,21,null,null
Lugia,249,273,106,90,130,90,154,110,680,Psychic,Flying,Uber,Pressure,null,Multiscale,216,120,3 SpD,220,White,NONE,None,-,null,3,1250000,N,273,249,247,null,null,null
Lumineon,457,476,69,69,76,69,86,91,460,Water,null,NU,Swift Swim,Storm Drain,Water Veil,24,40,2 Spe,156,Blue,null,Neutral,Water 2,null,75,600000,Lv. 31,476,457,null,null,135,null
Lunatone,337,364,70,55,65,95,85,70,440,Rock,Psychic,NU,Levitate,null,null,168,100,2 SpA,150,Yellow,6400,None,Mineral,null,45,800000,N,364,337,null,125,null,null
Luvdisc,370,399,43,30,55,40,65,97,330,Water,null,NU,Swift Swim,null,Hydration,8.7,20,1 Spe,110,Pink,5120,F (75%),Water 2,null,225,800000,N,399,370,null,183,null,null
Luxio,404,433,60,85,49,60,49,60,363,Electric,null,NU,Rivalry,Intimidate,Guts,30.5,60,2 Atk,117,Blue,null,Neutral,Field,null,120,1059860,Lv. 15,433,404,null,null,18,null
Luxray,405,434,80,120,79,95,79,70,523,Electric,null,NU,Rivalry,Intimidate,Guts,42,60,3 Atk,194,Blue,null,Neutral,Field,null,45,1059860,Lv. 30,434,405,null,null,19,null
Machamp,68,74,90,130,80,65,85,55,505,Fighting,null,OU,Guts,No Guard,Steadfast,130,100,3 Atk,193,Gray,null,M (75%),Human-Like,null,45,1059860,Trade,74,68,142,75,42,null
Machoke,67,73,80,100,70,50,60,45,405,Fighting,null,NU,Guts,No Guard,Steadfast,70.5,80,2 Atk,146,Gray,null,M (75%),Human-Like,null,90,1059860,Lv. 28,73,67,141,74,41,null
Machop,66,72,70,80,50,35,35,35,305,Fighting,null,NU,Guts,No Guard,Steadfast,19.5,40,1 Atk,75,Gray,5120,M (75%),Human-Like,null,180,1059860,null,72,66,140,73,40,null
Magby,240,148,45,75,37,70,55,83,365,Fire,null,NU,Flame Body,null,Vital Spirit,21.4,40,1 Spe,117,Red,6400,M (75%),-,null,45,1000000,null,148,240,150,null,200,null
Magcargo,219,249,50,50,120,80,80,30,410,Fire,Rock,NU,Magma Armor,Flame Body,Weak Armor,55,80,2 Def,154,Red,null,Neutral,Amorphous,null,75,1000000,Lv. 38,249,219,212,104,null,null
Magikarp,129,153,20,10,55,15,20,80,200,Water,null,NU,Swift Swim,null,Rattled,10,20,1 Spe,20,Red,1280,Neutral,Water 2,Dragon,255,1250000,null,153,129,76,52,23,null
Magmar,126,149,65,95,57,100,85,93,495,Fire,null,NU,Flame Body,null,Vital Spirit,44.5,60,2 SpA,167,Red,null,M (75%),Human-Like,null,45,1000000,Lv. 30,149,126,151,null,201,null
Magmortar,467,150,75,95,67,125,95,83,540,Fire,null,NU,Flame Body,null,Vital Spirit,68,80,3 SpA,199,Red,null,M (75%),Human-Like,null,30,1000000,Trade h/ Magmarizer,150,467,null,null,202,null
Magnemite,81,88,25,35,70,95,55,45,325,Electric,Steel,NU,Magnet Pull,Sturdy,Analytic,6,20,1 SpA,89,Gray,5120,None,Mineral,null,190,1000000,null,88,81,118,82,178,null
Magneton,82,89,50,60,95,120,70,70,465,Electric,Steel,NU,Magnet Pull,Sturdy,Analytic,60,80,2 SpA,161,Gray,null,None,Mineral,null,60,1000000,Lv. 30,89,82,119,83,179,null
Magnezone,462,90,70,70,115,130,90,60,535,Electric,Steel,OU,Magnet Pull,Sturdy,Analytic,180,100,3 SpA,211,Gray,null,None,Mineral,null,30,1000000,Level a/ Mt. Coronet,90,462,null,null,180,null
Makuhita,296,321,72,60,30,20,30,25,237,Fighting,null,NU,Thick Fat,Guts,Sheer Force,86.4,80,1 HP,87,Yellow,5120,M (75%),Human-Like,null,180,1640000,null,321,296,null,48,null,null
Mamoswine,473,252,110,130,80,70,60,80,530,Ice,Ground,UU,Oblivious,Snow Cloak,Thick Fat,291,120,3 Atk,207,Brown,null,Neutral,Field,null,50,1250000,Level w/ Ancientpower,252,473,null,null,205,null
Manaphy,490,490,100,100,100,100,100,100,600,Water,null,Uber,Hydration,null,null,1.4,20,3 HP,215,Blue,NONE,None,-,null,3,1250000,N,490,490,null,null,151,null
Mandibuzz,630,630,110,65,105,55,95,80,510,Dark,Flying,RU,Big Pecks,Overcoat,Weak Armor,39.5,60,2 SpA,179,Brown,null,F (100%),Flying,null,60,1250000,Lv. 54,630,630,null,null,null,136
Manectric,310,335,70,75,60,105,60,105,475,Electric,null,RU,Static,Lightningrod,Minus,40.2,60,2 Spe,168,Yellow,null,Neutral,Field,null,45,1250000,Lv. 26,335,310,null,79,null,null
Mankey,56,61,40,80,35,35,45,70,305,Fighting,null,NU,Vital Spirit,Anger Point,Defiant,28,60,1 Atk,74,Brown,5120,Neutral,Field,null,190,1000000,null,61,56,134,null,null,null
Mantine,226,258,65,40,70,80,140,70,465,Water,Flying,NU,Swift Swim,Water Absorb,Water Veil,220,120,2 SpD,168,Purple,6400,Neutral,Water 1,null,25,1250000,Level t/ Remoraid,258,226,197,null,141,null
Mantyke,458,257,45,20,50,60,120,50,345,Water,Flying,NU,Swift Swim,Water Absorb,null,65,80,1 SpD,108,Blue,6400,Neutral,-,null,25,1250000,null,257,458,null,null,140,null
Maractus,556,556,75,86,67,106,67,60,461,Grass,null,NU,Water Absorb,Chlorophyll,Storm Drain,28,60,2 SpA,161,Green,5120,Neutral,Grass,null,255,1000000,N,556,556,null,null,null,62
Mareep,179,207,55,40,40,65,45,35,280,Electric,null,NU,Static,null,Plus,7.8,20,1 SpA,59,White,5120,Neutral,Monster,Field,235,1059860,null,207,179,53,null,null,null
Marill,183,211,70,20,50,20,50,40,250,Water,null,NU,Thick Fat,Huge Power,Sap Sipper,8.5,20,2 HP,58,Blue,2560,Neutral,Water 1,Fairy,190,800000,Friendship,211,183,130,55,125,null
Marowak,105,114,60,80,110,50,80,45,425,Ground,null,NU,Rock Head,Lightningrod,Battle Armor,45,60,2 Def,124,Brown,null,Neutral,Monster,null,75,1000000,Lv. 28,114,105,204,null,null,null
Marshtomp,259,283,70,85,70,60,70,50,405,Water,Ground,NU,Torrent,null,Damp,28,60,2 Atk,143,Blue,null,M (87.5%),Monster,Water 1,45,1059860,Lv. 16,283,259,null,8,null,null
Masquerain,284,309,70,60,62,80,82,60,414,Bug,Flying,NU,Intimidate,null,Unnerve,3.6,20,1 SpA/1 SpD,128,Blue,null,Neutral,Water 1,Bug,75,1000000,Lv. 22,309,284,null,33,null,null
Mawile,303,328,50,85,85,55,55,50,380,Steel,null,NU,Hyper Cutter,Intimidate,Sheer Force,11.5,40,1 Atk/1 Def,98,Black,5120,Neutral,Field,Fairy,45,800000,N,328,303,null,69,null,null
Medicham,308,333,60,60,75,60,75,80,410,Fighting,Psychic,RU,Pure Power,null,Telepathy,31.5,60,2 Spe,153,Red,null,Neutral,Human-Like,null,90,1000000,Lv. 37,333,308,null,77,87,null
Meditite,307,332,30,40,55,40,55,60,280,Fighting,Psychic,NU,Pure Power,null,Telepathy,11.2,40,1 Spe,91,Blue,5120,Neutral,Human-Like,null,180,1000000,null,332,307,null,76,86,null
Meganium,154,185,80,82,100,83,100,80,525,Grass,null,NU,Overgrow,null,Leaf Guard,100.5,100,1 Def/2 SpD,208,Green,null,M (87.5%),Monster,Grass,45,1059860,Lv. 32,185,154,3,null,null,null
Meloetta_A,648,648,100,77,77,128,128,90,600,Normal,Psychic,null,Serene Grace,null,null,6.5,20,"1 Spe, 1 SpA, 1 SpD",270,White,NONE,None,-,null,3,1250000,N,648,648,null,null,null,154
Meloetta_P,648.1,648.1,100,128,90,77,77,128,600,Normal,Fighting,null,Serene Grace,null,null,6.5,20,"1 Spe, 1 SpA, 1 SpD",270,White,NONE,None,-,null,3,1250000,N,648.1,648.1,null,null,null,154.1
Meowth,52,57,40,45,35,40,40,90,290,Normal,null,NU,Pickup,Technician,Unnerve,4.2,20,1 Spe,69,Yellow,5120,Neutral,Field,null,255,1000000,null,57,52,136,null,null,null
Mesprit,481,481,80,105,105,105,105,80,580,Psychic,null,NU,Levitate,null,null,0.3,20,1 Atk/1 SpA/1 SpD,210,Pink,NONE,None,-,null,3,1250000,N,481,481,null,null,147,null
Metagross,376,405,80,135,130,95,90,70,600,Steel,Psychic,OU,Clear Body,null,Light Metal,550,120,3 Def,210,Blue,null,None,Mineral,null,3,1250000,Lv. 45,405,376,null,192,null,null
Metang,375,404,60,75,100,55,80,50,420,Steel,Psychic,NU,Clear Body,null,Light Metal,202.5,120,2 Def,153,Blue,null,None,Mineral,null,3,1250000,Lv. 20,404,375,null,191,null,null
Metapod,11,11,50,20,55,25,25,30,205,Bug,null,NU,Shed Skin,null,null,9.9,20,1 Def,72,Green,null,Neutral,Bug,null,120,1000000,Lv. 7,11,11,25,null,null,null
Mew,151,182,100,100,100,100,100,100,600,Psychic,null,UU,Synchronize,null,null,4,20,3 HP,64,Pink,NONE,None,-,null,45,1059860,N,182,151,250,null,null,null
Mewtwo,150,181,106,110,90,154,90,130,680,Psychic,null,Uber,Pressure,null,Unnerve,122,100,3 SpA,220,Purple,NONE,None,-,null,3,1250000,N,181,150,249,null,null,null
Mienfoo,619,619,45,85,50,55,50,65,350,Fighting,null,NU,Inner Focus,Regenerator,Reckless,20,40,1 Atk,70,Yellow,6400,Neutral,Field,Human-Like,180,1059860,null,619,619,null,null,null,125
Mienshao,620,620,65,125,60,95,60,105,510,Fighting,null,OU,Inner Focus,Regenerator,Reckless,35.5,60,2 Atk,179,Purple,null,Neutral,Field,Human-Like,45,1059860,Lv. 50,620,620,null,null,null,126
Mightyena,262,286,70,90,70,60,60,70,420,Dark,null,NU,Intimidate,Quick Feet,Moxie,37,60,2 Atk,128,Gray,null,Neutral,Field,null,127,1000000,Lv. 18,286,262,null,11,null,null
Milotic,350,377,95,60,79,100,125,81,540,Water,null,UU,Marvel Scale,null,Cute Charm,162,100,2 SpD,213,Pink,null,Neutral,Water 1,Dragon,60,600000,Level w/ Max Beauty,377,350,null,141,139,null
Miltank,241,266,95,80,105,40,70,100,490,Normal,null,RU,Thick Fat,Scrappy,Sap Sipper,75.5,80,2 Def,200,Pink,5120,F (100%),Field,null,45,1250000,N,266,241,149,null,null,null
MimeJr,439,139,20,25,45,70,90,60,310,Psychic,null,NU,Soundproof,Filter,Technician,13,40,1 SpD,78,Pink,6400,Neutral,-,null,145,1000000,null,139,439,null,null,94,null
Minccino,572,572,55,50,40,40,40,75,300,Normal,null,NU,Cute Charm,Technician,Skill Link,5.8,20,1 Spe,60,Gray,3840,F (75%),Field,null,255,800000,null,572,572,null,null,null,78
Minun,312,337,60,40,50,75,85,95,405,Electric,null,NU,Minus,null,null,4.2,20,1 Spe,120,Yellow,5120,Neutral,Fairy,null,200,1000000,N,337,312,null,81,null,null
Misdreavus,200,228,60,60,60,85,85,85,435,Ghost,null,NU,Levitate,null,null,1,20,1 SpD,147,Gray,6400,Neutral,Amorphous,null,45,800000,null,228,200,214,null,72,null
Mismagius,429,229,60,60,60,105,105,105,495,Ghost,null,UU,Levitate,null,null,4.4,20,1 SpA/1 SpD,187,Purple,null,Neutral,Amorphous,null,45,800000,Dusk Stone,229,429,null,null,73,null
Moltres,146,177,90,100,90,125,85,90,580,Fire,Flying,RU,Pressure,null,Flame Body,60,80,3 SpA,217,Yellow,NONE,None,-,null,3,1250000,N,177,146,237,null,null,null
Monferno,391,420,64,78,52,78,52,81,405,Fire,Fighting,NU,Blaze,null,Iron Fist,22,40,1 Spe/1 SpA,142,Brown,null,M (87.5%),Field,Human-Like,45,1059860,Lv. 14,420,391,null,null,5,null
Mothim,414,441,70,94,50,94,50,66,424,Bug,Flying,NU,Swarm,null,Tinted Lens,23.3,40,1 Atk/1 SpA,159,Yellow,null,M (100%),Bug,null,45,1000000,Lv. 20M,441,414,null,null,47,null
MrMime,122,140,40,45,65,100,120,90,460,Psychic,null,NU,Soundproof,Filter,Technician,54.5,80,2 SpD,136,Pink,6400,Neutral,Human-Like,null,45,1000000,Level w/ Mimic,140,122,156,null,95,null
Mudkip,258,282,50,70,50,50,50,40,310,Water,null,NU,Torrent,null,Damp,7.6,20,1 Atk,65,Blue,5120,M (87.5%),Monster,Water 1,45,1059860,null,282,258,null,7,null,null
Muk,89,97,105,105,75,65,100,50,500,Poison,null,NU,Stench,Sticky Hold,Poison Touch,30,60,1 HP/1 Atk,157,Purple,null,Neutral,Amorphous,null,75,1000000,Lv. 38,97,89,117,107,null,null
Munchlax,446,173,135,85,40,40,85,5,390,Normal,null,NU,Pickup,Thick Fat,Gluttony,105,100,1 HP,94,Black,10240,M (87.5%),-,null,50,1250000,null,173,446,null,null,112,null
Munna,517,517,76,25,45,67,55,24,292,Psychic,null,NU,Forewarn,Synchronize,Telepathy,23.3,40,1 HP,58,Pink,2560,Neutral,Field,null,190,800000,null,517,517,null,null,null,23
Murkrow,198,226,60,85,42,85,42,91,405,Dark,Flying,NU,Insomnia,Super Luck,Prankster,2.1,20,1 Spe,107,Black,5120,Neutral,Flying,null,30,1059860,null,226,198,208,null,74,null
Musharna,518,518,116,55,85,107,95,29,487,Psychic,null,NU,Forewarn,Synchronize,Telepathy,60.5,80,2 HP,170,Pink,null,Neutral,Field,null,75,800000,Moon Stone,518,518,null,null,null,24
Natu,177,205,40,50,45,70,45,70,320,Psychic,Flying,NU,Synchronize,Early Bird,Magic Bounce,2,20,1 SpA,73,Green,5120,Neutral,Flying,null,190,1000000,null,205,177,159,162,null,null
Nidoking,34,35,81,92,77,85,75,85,495,Poison,Ground,UU,Poison Point,Rivalry,Sheer Force,62,80,3 Atk,195,Purple,null,M (100%),Monster,Field,45,1059860,Moon Stone,35,34,100,null,null,null
Nidoqueen,31,32,90,82,87,75,85,76,495,Poison,Ground,UU,Poison Point,Rivalry,Sheer Force,60,80,3 HP,194,Blue,null,F (100%),-,null,45,1059860,Moon Stone,32,31,97,null,null,null
Nidoran_Female,29,30,55,47,52,40,40,41,275,Poison,null,NU,Poison Point,Rivalry,Hustle,7,20,1 HP,59,Blue,5120,F (100%),Monster,Field,235,1059860,null,30,29,95,null,null,null
Nidoran_Male,32,33,46,57,40,40,40,50,273,Poison,null,NU,Poison Point,Rivalry,Hustle,9,20,1 Atk,60,Purple,5120,M (100%),Monster,Field,235,1059860,null,33,32,98,null,null,null
Nidorina,30,31,70,62,67,55,55,56,365,Poison,null,NU,Poison Point,Rivalry,Hustle,20,40,2 HP,117,Blue,null,F (100%),-,null,120,1059860,Lv. 16,31,30,96,null,null,null
Nidorino,33,34,61,72,57,55,55,65,365,Poison,null,NU,Poison Point,Rivalry,Hustle,19.5,40,2 Atk,118,Purple,null,M (100%),Monster,Field,120,1059860,Lv. 16,34,33,99,null,null,null
Nincada,290,315,31,45,90,30,30,40,266,Bug,Ground,NU,Compoundeyes,null,Run Away,5.5,20,1 Def,65,Gray,3840,Neutral,Bug,null,255,600000,null,315,290,null,42,null,null
Ninetales,38,40,73,76,75,81,100,100,505,Fire,null,OU,Flash Fire,null,Drought,19.9,40,1 SpD/1 Spe,178,Yellow,null,F (75%),Field,null,75,1000000,Fire Stone,40,38,126,154,null,null
Ninjask,291,316,61,90,45,50,50,160,456,Bug,Flying,NU,Speed Boost,null,Infiltrator,12,40,2 Spe,155,Yellow,null,Neutral,Bug,null,120,600000,Lv. 20,316,291,null,43,null,null
Noctowl,164,195,100,50,50,76,96,70,442,Normal,Flying,NU,Insomnia,Keen Eye,Tinted Lens,40.8,60,2 HP,162,Brown,null,Neutral,Flying,null,90,1000000,Lv. 20,195,164,16,null,107,null
Nosepass,299,323,30,45,135,45,90,30,375,Rock,null,NU,Sturdy,Magnet Pull,Sand Force,97,80,1 Def,108,Gray,5120,Neutral,Mineral,null,255,1000000,null,323,299,null,60,155,null
Numel,322,349,60,60,40,65,45,35,305,Fire,Ground,NU,Oblivious,Simple,Own Tempo,24,40,1 SpA,88,Yellow,5120,Neutral,Field,null,255,1000000,null,349,322,null,101,null,null
Nuzleaf,274,298,70,70,40,60,40,60,340,Grass,Dark,NU,Chlorophyll,Early Bird,Pickpocket,28,60,2 Atk,141,Brown,null,Neutral,Field,Grass,120,1059860,Lv. 14,298,274,null,23,null,null
Octillery,224,255,75,105,75,105,75,45,480,Water,null,NU,Suction Cups,Sniper,Moody,28.5,60,1 Atk/1 SpA,164,Red,null,Neutral,Water 1,Water 2,75,1000000,Lv. 25,255,224,173,null,133,null
Oddish,43,47,45,50,55,75,65,30,320,Grass,Poison,NU,Chlorophyll,null,Run Away,5.4,20,1 SpA,78,Blue,5120,Neutral,Grass,null,255,1059860,null,47,43,83,88,null,null
Omanyte,138,168,35,40,100,90,55,35,355,Rock,Water,NU,Swift Swim,Shell Armor,Weak Armor,7.5,20,1 Def,99,Blue,7680,M (87.5%),Water 1,Water 3,45,1000000,null,168,138,220,null,null,null
Omastar,139,169,70,60,125,115,70,55,495,Rock,Water,RU,Swift Swim,Shell Armor,Weak Armor,35,60,2 Def,199,Blue,null,M (87.5%),Water 1,Water 3,45,1000000,Lv. 40,169,139,221,null,null,null
Onix,95,103,35,45,160,30,45,70,385,Rock,Ground,NU,Rock Head,Sturdy,Weak Armor,210,120,1 Def,108,Gray,6140,Neutral,Mineral,null,45,1000000,null,103,95,62,null,34,null
Oshawott,501,501,55,55,45,63,45,45,308,Water,null,NU,Torrent,null,Shell Armor,5.9,20,1 SpA,28,Blue,5120,M (87.5%),Field,null,45,1059860,null,501,501,null,null,null,7
Pachirisu,417,444,60,45,70,45,90,95,405,Electric,null,NU,Run Away,Pickup,Volt Absorb,3.9,20,1 Spe,120,White,2560,Neutral,Field,Fairy,200,1000000,N,444,417,null,null,55,null
Palkia,484,484,90,120,100,150,120,100,680,Water,Dragon,Uber,Pressure,null,Telepathy,336,120,3 SpA,220,Purple,NONE,None,-,null,30,1250000,N,484,484,null,null,150,null
